	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
60.6661	3.3835	24.2357	0.929703	0.157412	0.23675	9.71491	Al
70.3501	5.02314	26.7017	0.929703	0.157412	0.23675	9.66833	Al
92.0541	8.69796	32.2287	0.929703	0.157412	0.23675	9.56353	Al
101.395	10.2796	34.6075	0.932917	0.20798	0.0371902	9.51805	Al
128.459	16.313	35.6863	0.932917	0.20798	0.0371902	9.38625	Al
131.95	17.0913	35.8255	0.949159	-0.0417256	0.0729266	9.36907	Al
134.025	17.0001	35.9849	0.949159	-0.0417256	0.0729266	9.35902	Al
141.917	16.6532	36.5913	0.949159	-0.0417256	0.0729266	9.32075	Al
147.768	16.3959	37.0409	0.949159	-0.0417256	0.0729266	9.29229	Al
154.722	16.0902	37.5751	0.949159	-0.0417256	0.0729266	9.25839	Al
160.536	15.8347	38.0218	0.804649	-0.432239	-0.192939	9.22996	Al
162.613	14.7189	37.5237	0.804649	-0.432239	-0.192939	9.21796	Al
176.143	7.45078	34.2795	0.530123	-0.515437	-0.495395	9.13966	Al
181.617	2.12855	29.1642	0.530123	-0.515437	-0.495395	9.09127	Al
181.775	1.97506	29.0167	0.530123	-0.515437	-0.495395	9.08987	Al
191.898	-7.8676	19.5567	0.530123	-0.515437	-0.495395	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	298

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	102.802	0	-0.00456035	3.30123	0.11248	(94.4316,-39.8445,67.3627)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.82071	-5.61508	0	0.939693	0	0.34202	10	Al
12.6205	-5.61508	3.93079	0.78563	0.131875	0.786397	9.94973	Al
40.0277	-1.01454	31.3648	0.784856	-0.308798	0.555483	9.79655	Al
47.7947	-4.07042	36.8619	0.703685	-0.45201	0.493758	9.75257	Al
57.7561	-10.4691	43.8516	0.703685	-0.45201	0.493758	9.68945	Al
59.3316	-11.4812	44.9571	0.703685	-0.45201	0.493758	9.67941	Al
59.7017	-11.7189	45.2167	0.703685	-0.45201	0.493758	9.67705	Al
71.9849	-19.609	53.8355	0.703685	-0.45201	0.493758	9.59875	Al
77.9806	-23.4603	58.0426	0.703685	-0.45201	0.493758	9.56029	Al
92.1884	-32.5866	68.0118	0.703685	-0.45201	0.493758	9.46887	Al
97.2055	-35.8093	71.5322	0.555577	-0.564078	0.290107	9.43635	Al
102.811	-41.5011	74.4594	0.555577	-0.564078	0.290107	9.3902	Al
107.983	-46.7517	77.1599	0.555577	-0.564078	0.290107	9.34747	Al
109.456	-48.2478	77.9293	0.555577	-0.564078	0.290107	9.33525	Al
111.645	-50.4696	79.072	0.555577	-0.564078	0.290107	9.31709	Al
116.459	-55.3576	81.5859	0.600898	-0.534308	0.411174	9.27707	Al
134.124	-71.0645	93.6731	0.600898	-0.534308	0.411174	9.14087	Al
143.791	-79.6609	100.288	0.696211	-0.34247	0.275525	9.06547	Al
145.976	-80.7356	101.153	0.596516	-0.440792	0.153788	9.05067	Al
147.422	-81.8043	101.526	0.596516	-0.440792	0.153788	9.03922	Al
152.373	-85.4624	102.802	0.596516	-0.440792	0.153788	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	299

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	17	135.159	0	-0.00453574	3.2719	0.172296	(92.6256,-6.90277,67.8167)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.49812	2.2212	0	0.939693	0	0.34202	10	Al
11.2286	2.2212	4.63213	0.939693	0	0.34202	9.94076	Al
19.847	2.2212	7.769	0.939693	0	0.34202	9.90046	Al
36.7158	2.2212	13.9087	0.939693	0	0.34202	9.82133	Al
38.5723	2.2212	14.5844	0.939693	0	0.34202	9.81257	Al
38.8745	2.2212	14.6944	0.891305	0.108312	0.604121	9.81114	Al
72.278	6.28044	37.3351	0.542522	-0.565846	0.845166	9.6448	Al
76.539	1.83624	43.9731	0.542522	-0.565846	0.845166	9.60947	Al
84.5828	-6.55332	56.504	0.695171	-0.360794	0.942383	9.5426	Al
95.1523	-12.0389	70.8322	0.695171	-0.360794	0.942383	9.47366	Al
106.099	-17.72	85.6712	0.695171	-0.360794	0.942383	9.40187	Al
116.632	-23.1868	99.9502	0.756021	0.42041	0.50318	9.33238	Al
119.421	-21.6357	101.807	0.841544	0.266134	0.467512	9.31536	Al
129.727	-18.3764	107.532	0.841544	0.266134	0.467512	9.2588	Al
130.568	-18.1104	107.999	0.841544	0.266134	0.467512	9.25416	Al
157.976	-9.44274	123.226	0.841544	0.266134	0.467512	9.10297	Al
165.323	-7.11936	127.307	0.744641	0.360553	0.598093	9.06193	Al
175.098	-2.38625	135.159	0.744641	0.360553	0.598093	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	300

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	61.9589	0	-0.00457666	3.36758	0.0482398	(127.502,-3.53762,44.8404)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-2.05825	-1.97423	0	0.939693	0	0.34202	10	Al
21.3797	-1.97423	8.53072	0.939693	0	0.34202	9.8909	Al
25.1612	-1.97423	9.90706	0.939693	0	0.34202	9.87315	Al
53.2225	-1.97423	20.1205	0.939693	0	0.34202	9.74124	Al
81.735	-1.97423	30.4983	0.939693	0	0.34202	9.60582	Al
84.9686	-1.97423	31.6752	0.939693	0	0.34202	9.5903	Al
95.5806	-1.97423	35.5376	0.939693	0	0.34202	9.53929	Al
116.811	-1.97423	43.2649	0.939693	0	0.34202	9.43682	Al
122.851	-1.97423	45.4632	0.939693	0	0.34202	9.40742	Al
127.305	-1.97423	47.0843	0.939693	0	0.34202	9.3857	Al
141.045	-1.97423	52.0852	0.939693	0	0.34202	9.31855	Al
157.527	-1.97423	58.0843	0.922383	-0.128805	0.203123	9.23756	Al
160.952	-2.45257	58.8386	0.922383	-0.128805	0.203123	9.22029	Al
172.213	-4.02502	61.3183	0.879031	-0.197786	0.0521669	9.16346	Al
178.376	-5.41175	61.6841	0.879031	-0.197786	0.0521669	9.13067	Al
181.917	-6.20855	61.8943	0.879031	-0.197786	0.0521669	9.11177	Al
183.006	-6.45361	61.9589	0.813549	-0.260086	-0.111217	9.10595	Al
189.458	-8.51602	61.077	0.828688	-0.0258791	-0.204003	9.06868	Al
201.53	-8.89302	58.1051	0.828688	-0.0258791	-0.204003	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	301

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	4	0.372159	0	-0.00437522	2.01094	0.180829	(3.55879,-2.38654,0.0591853)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.41539	-1.39933	0	0.939693	0	0.34202	10	Al
0.449586	-1.39933	0.0124464	0.939693	0	0.34202	9.99984	Al
1.43789	-1.39933	0.372159	0.804778	-0.335513	-0.0758039	9.99524	Al
2.23097	-1.72997	0.297456	0.804778	-0.335513	-0.0758039	9.99093	Al
10.1167	-5.01754	-0.445319	0.804778	-0.335513	-0.0758039	9.94804	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	302

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	83.796	0	-0.00455763	2.66173	0.0279135	(118.492,-9.70756,51.1805)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.37461	2.67268	0	0.939693	0	0.34202	10	Al
27.3901	2.67268	9.46885	0.939693	0	0.34202	9.8789	Al
31.4953	2.67268	10.963	0.926454	-0.131036	0.434891	9.85962	Al
33.8656	2.33742	12.0757	0.926454	-0.131036	0.434891	9.8483	Al
54.3847	-0.56476	21.7076	0.926454	-0.131036	0.434891	9.75028	Al
65.1937	-2.09358	26.7816	0.926454	-0.131036	0.434891	9.69825	Al
86.7907	-5.14822	36.9195	0.926454	-0.131036	0.434891	9.59385	Al
107.598	-8.0912	46.6869	0.926454	-0.131036	0.434891	9.49243	Al
115.225	-9.16997	50.2671	0.926454	-0.131036	0.434891	9.45495	Al
119.363	-9.75517	52.2093	0.926454	-0.131036	0.434891	9.43456	Al
125.222	-10.5838	54.9595	0.926454	-0.131036	0.434891	9.40563	Al
129.284	-11.1584	56.8666	0.926454	-0.131036	0.434891	9.38553	Al
131.497	-11.4714	57.9053	0.926454	-0.131036	0.434891	9.37456	Al
133.723	-11.7863	58.9502	0.926454	-0.131036	0.434891	9.36351	Al
134.165	-11.8488	59.1577	0.926454	-0.131036	0.434891	9.36132	Al
140.144	-12.6945	61.9645	0.926454	-0.131036	0.434891	9.33162	Al
177.163	-17.9303	79.3416	0.877534	-0.138651	0.224497	9.14731	Al
182.824	-18.8248	80.7899	0.877534	-0.138651	0.224497	9.1171	Al
182.899	-18.8366	80.809	0.877534	-0.138651	0.224497	9.1167	Al
187.514	-19.5658	81.9897	0.848437	-0.140363	0.0923824	9.092	Al
204.103	-22.3102	83.796	0.848437	-0.140363	0.0923824	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	303

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	23	18.1359	0	-0.00456474	2.90192	0.194907	(96.7843,3.66121,11.9419)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.367912	-3.50867	0	0.939693	0	0.34202	10	Al
3.11907	-3.50867	1.26916	0.879251	0.157158	0.0231526	9.98377	Al
23.5535	0.143799	1.80724	0.879251	0.157158	0.0231526	9.88199	Al
41.7293	3.39255	2.28585	0.879251	0.157158	0.0231526	9.79074	Al
54.9504	5.7557	2.63399	0.879251	0.157158	0.0231526	9.72389	Al
60.1864	6.69157	2.77187	0.859196	0.0204866	0.164225	9.69727	Al
71.5296	6.96204	4.93998	0.841678	0.189633	0.18787	9.63814	Al
94.441	12.1241	10.054	0.812854	0.145719	0.312405	9.51566	Al
96.0111	12.4055	10.6575	0.812854	0.145719	0.312405	9.50688	Al
104.176	13.8693	13.7956	0.812854	0.145719	0.312405	9.4612	Al
106.396	14.2673	14.6489	0.812854	0.145719	0.312405	9.44873	Al
106.796	14.339	14.8025	0.812854	0.145719	0.312405	9.44649	Al
109.85	14.8864	15.9762	0.812854	0.145719	0.312405	9.42932	Al
115.469	15.8938	18.1359	0.782278	0.0308124	-0.168413	9.39769	Al
125.252	16.2791	16.0298	0.695221	-0.322284	0.0940079	9.34031	Al
129.448	14.3342	16.5971	0.695221	-0.322284	0.0940079	9.3125	Al
134.075	12.1892	17.2228	0.695221	-0.322284	0.0940079	9.28175	Al
135.801	11.3892	17.4561	0.695221	-0.322284	0.0940079	9.27025	Al
139.426	9.70857	17.9463	-0.641843	-0.768957	-0.130718	9.24607	Al
131.469	0.175548	16.3258	-0.641843	-0.768957	-0.130718	9.18848	Al
119.07	-14.6786	13.8007	-0.666703	-0.81454	0.0457996	9.09832	Al
110.039	-25.7123	14.4211	-0.877981	-0.677985	0.288414	9.03461	Al
109.635	-26.0247	14.5539	-0.877981	-0.677985	0.288414	9.03244	Al
103.613	-30.6748	16.5321	-0.877981	-0.677985	0.288414	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	304

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	19	82.9417	0	-0.0045134	3.31563	0.066067	(90.2177,-21.6586,33.3426)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.293252	-0.121581	0	0.939693	0	0.34202	10	Al
3.34854	-0.121581	1.32551	0.92778	-0.158607	0.332001	9.98305	Al
7.28131	-0.7939	2.73282	0.92778	-0.158607	0.332001	9.96448	Al
8.7186	-1.03961	3.24715	0.92778	-0.158607	0.332001	9.95769	Al
14.4178	-2.01391	5.28658	0.92778	-0.158607	0.332001	9.93073	Al
30.3977	-4.74572	11.0049	0.92778	-0.158607	0.332001	9.85499	Al
57.4364	-9.36806	20.6805	0.92778	-0.158607	0.332001	9.72607	Al
59.4182	-9.70686	21.3897	0.92778	-0.158607	0.332001	9.71653	Al
82.025	-13.5716	29.4794	0.92778	-0.158607	0.332001	9.60757	Al
85.0918	-14.0958	30.5769	0.92778	-0.158607	0.332001	9.59266	Al
88.257	-14.6369	31.7095	0.791824	-0.51175	0.259318	9.57725	Al
88.7651	-14.9653	31.8759	0.791824	-0.51175	0.259318	9.57435	Al
102.633	-23.928	36.4175	0.791824	-0.51175	0.259318	9.49514	Al
119.344	-34.7285	41.8905	0.899499	-0.371711	0.350262	9.39908	Al
140.76	-43.5782	50.2295	0.922213	-0.251955	0.29332	9.28986	Al
142.205	-43.973	50.6891	0.986013	-0.0372741	0.532444	9.28261	Al
145.09	-44.082	52.2472	0.986013	-0.0372741	0.532444	9.26906	Al
153.369	-44.395	56.7178	0.986013	-0.0372741	0.532444	9.23013	Al
183.646	-45.5395	73.0672	0.986013	-0.0372741	0.532444	9.0873	Al
201.932	-46.2308	82.9417	0.986013	-0.0372741	0.532444	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	305

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	13	75.3631	0	-0.00456128	2.52002	0.130583	(119.583,20.7424,45.175)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.1092	6.8673	0	0.939693	0	0.34202	10	Al
16.8469	6.8673	5.72805	0.939693	0	0.34202	9.92674	Al
37.7557	6.8673	13.3382	0.939693	0	0.34202	9.82887	Al
54.1614	6.8673	19.3094	0.939693	0	0.34202	9.75148	Al
74.3817	6.8673	26.669	0.868934	0.358786	0.196656	9.65552	Al
86.8882	12.0313	29.4995	0.800204	0.327916	0.361839	9.59085	Al
113.458	22.9193	41.5139	0.800204	0.327916	0.361839	9.44087	Al
113.7	23.0183	41.6231	0.851872	0.175017	0.354161	9.43949	Al
167.135	33.9966	63.8385	0.851872	0.175017	0.354161	9.15269	Al
168.041	34.1828	64.2154	0.851872	0.175017	0.354161	9.14771	Al
170.854	34.7608	65.385	0.780932	-0.41357	0.423121	9.13225	Al
176.47	31.787	68.4274	0.780932	-0.41357	0.423121	9.09853	Al
183.737	27.9383	72.365	0.638952	-0.550815	0.258429	9.05476	Al
191.15	21.5481	75.3631	0.638952	-0.550815	0.258429	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	306

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	29	24.2349	0	-0.00454001	3.11547	0.0617028	(105.537,0.0565178,18.5036)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.0342827	-3.6007	0	0.939693	0	0.34202	10	Al
4.54895	-3.6007	1.66816	0.939693	0	0.34202	9.97867	Al
30.8658	-3.6007	11.2467	0.939693	0	0.34202	9.85597	Al
41.3065	-3.6007	15.0468	0.939693	0	0.34202	9.80682	Al
41.364	-3.6007	15.0677	0.939693	0	0.34202	9.80655	Al
47.4498	-3.6007	17.2828	0.928666	0.127329	0.417288	9.77779	Al
48.9596	-3.3937	17.9612	0.928666	0.127329	0.417288	9.77056	Al
58.1725	-2.13052	22.101	0.903202	0.279669	0.354099	9.72638	Al
59.2842	-1.78631	22.5368	0.903202	0.279669	0.354099	9.72088	Al
63.6156	-0.445135	24.2349	0.963478	0.00962247	-0.152896	9.69945	Al
64.6363	-0.434941	24.0729	0.963478	0.00962247	-0.152896	9.6947	Al
82.913	-0.252407	21.1725	0.963478	0.00962247	-0.152896	9.60973	Al
87.6364	-0.205234	20.423	0.963478	0.00962247	-0.152896	9.58762	Al
87.6585	-0.205013	20.4195	0.963478	0.00962247	-0.152896	9.58751	Al
104.879	-0.0330284	17.6867	0.937776	0.151188	0.00776969	9.50676	Al
111.951	1.10711	17.7453	0.937776	0.151188	0.00776969	9.47247	Al
113.673	1.38474	17.7596	0.937776	0.151188	0.00776969	9.4641	Al
118.745	2.20252	17.8016	0.937776	0.151188	0.00776969	9.43942	Al
124.369	3.10921	17.8482	0.937776	0.151188	0.00776969	9.41199	Al
130.205	4.05005	17.8965	0.931905	0.0195425	0.0986532	9.38348	Al
132.481	4.09778	18.1375	0.931905	0.0195425	0.0986532	9.37226	Al
138.214	4.21799	18.7443	0.931905	0.0195425	0.0986532	9.34398	Al
140.235	4.26037	18.9583	0.931905	0.0195425	0.0986532	9.33399	Al
150.029	4.46577	19.9952	0.900636	-0.260097	0.0522942	9.28552	Al
154.231	3.25243	20.2391	0.914779	-0.119659	-0.00384291	9.26392	Al
164.469	1.91314	20.1961	0.914779	-0.119659	-0.00384291	9.212	Al
177.244	0.242158	20.1424	0.914779	-0.119659	-0.00384291	9.14695	Al
181.958	-0.374443	20.1226	0.914779	-0.119659	-0.00384291	9.12281	Al
193.639	-1.90243	20.0736	0.914779	-0.119659	-0.00384291	9.06288	Al
205.834	-3.49758	20.0223	0.914779	-0.119659	-0.00384291	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	307

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	19	113.352	0	-0.00455533	2.65774	0.115302	(93.0397,25.5891,58.2156)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.155661	2.22963	0	0.939693	0	0.34202	10	Al
6.11931	2.22963	2.17059	0.93007	-0.0314451	0.207677	9.97224	Al
7.09377	2.19668	2.38818	0.91092	-0.0805967	0.408349	9.96765	Al
32.2138	-0.0258943	13.649	0.91092	-0.0805967	0.408349	9.84673	Al
59.0655	-2.40169	25.6862	0.763343	0.546354	0.251838	9.71625	Al
60.5876	-1.31227	26.1883	0.763343	0.546354	0.251838	9.70733	Al
66.4616	2.89198	28.1263	0.763343	0.546354	0.251838	9.6729	Al
77.901	11.0796	31.9003	0.472243	0.524869	0.592507	9.60565	Al
81.8853	15.5079	36.8992	0.472243	0.524869	0.592507	9.56759	Al
84.8489	18.8018	40.6176	0.472243	0.524869	0.592507	9.53919	Al
91.4	26.0829	48.837	0.472243	0.524869	0.592507	9.47627	Al
95.6575	30.8149	54.1788	0.581411	0.290946	0.664853	9.43517	Al
108.938	37.4607	69.3654	0.581411	0.290946	0.664853	9.3307	Al
128.929	47.4645	92.2254	0.581411	0.290946	0.664853	9.17209	Al
131.246	48.624	94.8751	0.649738	0.19249	0.615612	9.15346	Al
133.204	49.2041	96.7304	0.703317	0.00768595	0.560932	9.13935	Al
144.899	49.3319	106.058	0.703317	0.00768595	0.560932	9.06142	Al
151.196	49.4008	111.08	0.703317	0.00768595	0.560932	9.01918	Al
152.061	49.4102	111.77	0.703317	0.00768595	0.560932	9.01336	Al
154.045	49.4319	113.352	0.703317	0.00768595	0.560932	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	308

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	52.1623	0	-0.00455979	3.38718	0.0584498	(115.443,19.6081,38.7974)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.0622284	-6.88392	0	0.939693	0	0.34202	10	Al
9.99626	-6.88392	3.61569	0.939693	0	0.34202	9.95376	Al
10.8314	-6.88392	3.91965	0.939693	0	0.34202	9.94986	Al
30.0895	-6.88392	10.929	0.926414	0.154657	0.397674	9.85987	Al
45.3186	-4.34154	17.4663	0.926414	0.154657	0.397674	9.78718	Al
55.3203	-2.67184	21.7596	0.926414	0.154657	0.397674	9.73917	Al
80.4602	1.52507	32.5513	0.926414	0.154657	0.397674	9.61804	Al
83.6022	2.04961	33.9	0.889955	0.312946	0.377532	9.60275	Al
104.222	9.30048	42.6473	0.889955	0.312946	0.377532	9.4982	Al
110.35	11.4554	45.2469	0.929559	0.35861	0.0617605	9.46686	Al
116.712	13.9098	45.6696	0.836698	0.471792	0.161817	9.43564	Al
118.403	14.8629	45.9965	0.836698	0.471792	0.161817	9.4264	Al
128.112	20.3375	47.8742	0.836698	0.471792	0.161817	9.37329	Al
144.234	29.4287	50.9924	0.836698	0.471792	0.161817	9.28471	Al
149.643	32.4787	52.0385	0.836698	0.471792	0.161817	9.25477	Al
149.972	32.6638	52.1019	0.93854	0.386458	0.00188936	9.25295	Al
168.841	40.4334	52.1399	0.93854	0.386458	0.00188936	9.15961	Al
172.292	41.8544	52.1469	0.93854	0.386458	0.00188936	9.14241	Al
174.888	42.9233	52.1521	0.93854	0.386458	0.00188936	9.12945	Al
179.94	45.0038	52.1623	0.992646	0.356528	-0.155598	9.1042	Al
189.169	48.3186	50.7156	0.992646	0.356528	-0.155598	9.06049	Al
201.897	52.89	48.7205	0.992646	0.356528	-0.155598	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	309

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	27	12.2884	0	-0.00453029	3.24474	0.0830428	(95.7407,18.1421,8.39832)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.180966	1.20013	0	0.939693	0	0.34202	10	Al
3.85236	1.20013	1.33628	0.895092	0.241316	0.151398	9.98291	Al
18.8324	5.23872	3.87003	0.895092	0.241316	0.151398	9.90961	Al
31.8858	8.75791	6.07792	0.895092	0.241316	0.151398	9.84538	Al
44.9367	12.2764	8.28539	0.895092	0.241316	0.151398	9.78083	Al
46.4301	12.679	8.53798	0.895092	0.241316	0.151398	9.77341	Al
48.2779	13.1772	8.85052	0.895092	0.241316	0.151398	9.76422	Al
50.0703	13.6604	9.1537	0.895092	0.241316	0.151398	9.7553	Al
52.9556	14.4383	9.64173	0.895092	0.241316	0.151398	9.74093	Al
54.234	14.783	9.85795	0.895092	0.241316	0.151398	9.73455	Al
62.3052	16.959	11.2231	0.895092	0.241316	0.151398	9.69429	Al
63.2756	17.2206	11.3873	0.941633	0.0140382	0.100032	9.68943	Al
66.0336	17.2617	11.6803	0.941633	0.0140382	0.100032	9.6763	Al
71.7578	17.347	12.2884	0.911117	0.136177	-0.117311	9.64903	Al
79.7768	18.5456	11.2559	0.910114	0.0130079	-0.0486878	9.60946	Al
105.525	18.9136	9.87844	0.910114	0.0130079	-0.0486878	9.48187	Al
107.063	18.9355	9.79618	0.910114	0.0130079	-0.0486878	9.47417	Al
114.207	19.0377	9.414	0.910114	0.0130079	-0.0486878	9.43838	Al
132.111	19.2936	8.45616	0.880441	-0.111502	0.149146	9.34842	Al
136.016	18.7991	9.11759	0.880441	-0.111502	0.149146	9.328	Al
140.786	18.195	9.92563	0.801448	0.300413	-0.0795313	9.303	Al
144.352	19.5317	9.57175	0.801448	0.300413	-0.0795313	9.28243	Al
150.894	21.984	8.92254	0.801448	0.300413	-0.0795313	9.24462	Al
153.427	22.9331	8.67125	0.801448	0.300413	-0.0795313	9.22994	Al
165.855	27.5917	7.43795	0.801448	0.300413	-0.0795313	9.15781	Al
170.29	29.2544	6.99777	0.839504	0.302877	-0.311807	9.13191	Al
177.778	31.9557	4.21682	0.746704	0.413369	-0.173167	9.09008	Al
192.071	39.8681	0.902156	0.746704	0.413369	-0.173167	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	310

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	22	176.021	0	-0.00455953	3.01046	0.0924549	(87.1549,-27.8363,93.01)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.29963	-0.346595	0	0.939693	0	0.34202	10	Al
31.7012	-0.346595	11.0653	0.923773	0.00314707	0.508438	9.85849	Al
40.5487	-0.316454	15.9349	0.923773	0.00314707	0.508438	9.81613	Al
49.8529	-0.284757	21.0558	0.522729	-0.338595	0.981723	9.77144	Al
52.2664	-1.84807	25.5885	0.522729	-0.338595	0.981723	9.75089	Al
54.7943	-3.48553	30.3362	0.522729	-0.338595	0.981723	9.72932	Al
56.4136	-4.53438	33.3772	0.522729	-0.338595	0.981723	9.71548	Al
59.8984	-6.79164	39.9219	0.522729	-0.338595	0.981723	9.68567	Al
68.0612	-12.0791	55.2524	0.522729	-0.338595	0.981723	9.61567	Al
84.0824	-22.4567	85.3412	0.522729	-0.338595	0.981723	9.47751	Al
97.8285	-31.3607	111.157	0.385464	-0.538514	0.858139	9.35764	Al
100.003	-34.3991	115.999	0.385464	-0.538514	0.858139	9.33167	Al
100.748	-35.4396	117.657	0.385464	-0.538514	0.858139	9.32276	Al
101.275	-36.1751	118.829	0.385464	-0.538514	0.858139	9.31645	Al
101.786	-36.8899	119.968	0.385464	-0.538514	0.858139	9.31032	Al
105.742	-42.4157	128.774	0.543973	-0.366347	0.903182	9.26291	Al
106.315	-42.802	129.726	0.543973	-0.366347	0.903182	9.25802	Al
110.548	-45.6525	136.754	0.543973	-0.366347	0.903182	9.22191	Al
112.695	-47.0986	140.319	0.543973	-0.366347	0.903182	9.20354	Al
113.688	-47.7673	141.967	0.543973	-0.366347	0.903182	9.19503	Al
115.046	-48.6822	144.223	0.641657	-0.201277	0.937419	9.18338	Al
116.914	-49.2682	146.952	0.558544	-0.358919	0.800379	9.16978	Al
137.2	-62.3035	176.021	0.558544	-0.358919	0.800379	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	311

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	43.0986	0	-0.00454041	3.27041	0.120064	(107.689,8.42371,25.5011)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.1472	4.92999	0	0.939693	0	0.34202	10	Al
33.8665	4.92999	11.9089	0.9203	0.0754641	0.158775	9.8477	Al
34.1511	4.95332	11.9579	0.878731	0.255906	0.240132	9.84633	Al
38.1423	6.11566	13.0486	0.878731	0.255906	0.240132	9.82623	Al
49.2703	9.35637	16.0896	0.878731	0.255906	0.240132	9.77008	Al
76.7746	17.3663	23.6057	0.878731	0.255906	0.240132	9.6307	Al
83.7494	19.3975	25.5117	0.877829	0.358422	0.0511177	9.59497	Al
94.1847	23.6583	26.1194	0.963932	-0.183223	-0.0159877	9.54129	Al
94.92	23.5185	26.1072	0.963932	-0.183223	-0.0159877	9.53783	Al
97.0769	23.1085	26.0714	0.963932	-0.183223	-0.0159877	9.52768	Al
107.278	21.1695	25.9022	0.963932	-0.183223	-0.0159877	9.47964	Al
109.786	20.6927	25.8606	0.963932	-0.183223	-0.0159877	9.46778	Al
121.73	18.4225	25.6626	0.877886	-0.443046	-0.0107253	9.41126	Al
